Provinsi,NamaKab/Kota,KodeKab/Kota,Jumlah Rumah Tangga ,Status jamban
ACEH,SIMEULUE,1101,"3,179",Tangki/SPAL
ACEH,SIMEULUE,1101,886,Lubang Tanah
ACEH,SIMEULUE,1101,"7,701",Lainnya
ACEH,ACEH SINGKIL,1102,"3,491",Tangki/SPAL
ACEH,ACEH SINGKIL,1102,"3,693",Lubang Tanah
ACEH,ACEH SINGKIL,1102,"5,283",Lainnya
ACEH,ACEH SELATAN,1103,"8,632",Tangki/SPAL
ACEH,ACEH SELATAN,1103,"2,183",Lubang Tanah
ACEH,ACEH SELATAN,1103,"18,580",Lainnya
ACEH,ACEH TENGGARA,1104,"1,879",Tangki/SPAL
ACEH,ACEH TENGGARA,1104,854,Lubang Tanah
ACEH,ACEH TENGGARA,1104,"12,853",Lainnya
ACEH,ACEH TIMUR,1105,"11,559",Tangki/SPAL
ACEH,ACEH TIMUR,1105,"17,828",Lubang Tanah
ACEH,ACEH TIMUR,1105,"18,202",Lainnya
ACEH,ACEH TENGAH,1106,"7,012",Tangki/SPAL
ACEH,ACEH TENGAH,1106,"5,936",Lubang Tanah
ACEH,ACEH TENGAH,1106,"6,851",Lainnya
ACEH,ACEH BARAT,1107,"8,072",Tangki/SPAL
ACEH,ACEH BARAT,1107,"3,377",Lubang Tanah
ACEH,ACEH BARAT,1107,"8,493",Lainnya
ACEH,ACEH BESAR,1108,"28,702",Tangki/SPAL
ACEH,ACEH BESAR,1108,"2,441",Lubang Tanah
ACEH,ACEH BESAR,1108,"8,367",Lainnya
ACEH,PIDIE,1109,"21,180",Tangki/SPAL
ACEH,PIDIE,1109,"2,903",Lubang Tanah
ACEH,PIDIE,1109,"26,022",Lainnya
ACEH,BIREUEN,1110,"22,846",Tangki/SPAL
ACEH,BIREUEN,1110,"17,137",Lubang Tanah
ACEH,BIREUEN,1110,"13,238",Lainnya
ACEH,ACEH UTARA,1111,"24,411",Tangki/SPAL
ACEH,ACEH UTARA,1111,"28,745",Lubang Tanah
ACEH,ACEH UTARA,1111,"27,456",Lainnya
ACEH,ACEH BARAT DAYA,1112,"2,408",Tangki/SPAL
ACEH,ACEH BARAT DAYA,1112,"1,251",Lubang Tanah
ACEH,ACEH BARAT DAYA,1112,"14,414",Lainnya
ACEH,GAYO LUES,1113,494,Tangki/SPAL
ACEH,GAYO LUES,1113,506,Lubang Tanah
ACEH,GAYO LUES,1113,"6,874",Lainnya
ACEH,ACEH TAMIANG,1114,"10,553",Tangki/SPAL
ACEH,ACEH TAMIANG,1114,"14,221",Lubang Tanah
ACEH,ACEH TAMIANG,1114,"3,981",Lainnya
ACEH,NAGAN RAYA,1115,"3,857",Tangki/SPAL
ACEH,NAGAN RAYA,1115,"5,843",Lubang Tanah
ACEH,NAGAN RAYA,1115,"10,036",Lainnya
ACEH,ACEH JAYA,1116,"4,624",Tangki/SPAL
ACEH,ACEH JAYA,1116,468,Lubang Tanah
ACEH,ACEH JAYA,1116,"2,860",Lainnya
ACEH,BENER MERIAH,1117,"3,473",Tangki/SPAL
ACEH,BENER MERIAH,1117,"3,947",Lubang Tanah
ACEH,BENER MERIAH,1117,"2,058",Lainnya
ACEH,PIDIE JAYA,1118,"10,587",Tangki/SPAL
ACEH,PIDIE JAYA,1118,414,Lubang Tanah
ACEH,PIDIE JAYA,1118,"7,982",Lainnya
ACEH,KOTA BANDA ACEH,1171,"8,350",Tangki/SPAL
ACEH,KOTA BANDA ACEH,1171,14,Lubang Tanah
ACEH,KOTA BANDA ACEH,1171,56,Lainnya
ACEH,KOTA SABANG,1172,"1,789",Tangki/SPAL
ACEH,KOTA SABANG,1172,73,Lubang Tanah
ACEH,KOTA SABANG,1172,391,Lainnya
ACEH,KOTA LANGSA,1173,"7,433",Tangki/SPAL
ACEH,KOTA LANGSA,1173,688,Lubang Tanah
ACEH,KOTA LANGSA,1173,"1,569",Lainnya
ACEH,KOTA LHOKSEUMAWE,1174,"8,950",Tangki/SPAL
ACEH,KOTA LHOKSEUMAWE,1174,"1,036",Lubang Tanah
ACEH,KOTA LHOKSEUMAWE,1174,"2,197",Lainnya
ACEH,KOTA SUBULUSSALAM,1175,608,Tangki/SPAL
ACEH,KOTA SUBULUSSALAM,1175,"3,854",Lubang Tanah
ACEH,KOTA SUBULUSSALAM,1175,"2,848",Lainnya
SUMATERA UTARA,NIAS,1201,675,Tangki/SPAL
SUMATERA UTARA,NIAS,1201,"9,394",Lubang Tanah
SUMATERA UTARA,NIAS,1201,"10,933",Lainnya
SUMATERA UTARA,MANDAILING NATAL,1202,"1,012",Tangki/SPAL
SUMATERA UTARA,MANDAILING NATAL,1202,"3,155",Lubang Tanah
SUMATERA UTARA,MANDAILING NATAL,1202,"27,395",Lainnya
SUMATERA UTARA,TAPANULI SELATAN,1203,"1,668",Tangki/SPAL
SUMATERA UTARA,TAPANULI SELATAN,1203,"1,014",Lubang Tanah
SUMATERA UTARA,TAPANULI SELATAN,1203,"17,392",Lainnya
SUMATERA UTARA,TAPANULI TENGAH,1204,"3,464",Tangki/SPAL
SUMATERA UTARA,TAPANULI TENGAH,1204,"1,791",Lubang Tanah
SUMATERA UTARA,TAPANULI TENGAH,1204,"24,432",Lainnya
SUMATERA UTARA,TAPANULI UTARA,1205,"9,396",Tangki/SPAL
SUMATERA UTARA,TAPANULI UTARA,1205,"3,540",Lubang Tanah
SUMATERA UTARA,TAPANULI UTARA,1205,"13,102",Lainnya
SUMATERA UTARA,TOBA SAMOSIR,1206,"2,885",Tangki/SPAL
SUMATERA UTARA,TOBA SAMOSIR,1206,864,Lubang Tanah
SUMATERA UTARA,TOBA SAMOSIR,1206,"4,677",Lainnya
SUMATERA UTARA,LABUHAN BATU,1207,"5,612",Tangki/SPAL
SUMATERA UTARA,LABUHAN BATU,1207,"13,147",Lubang Tanah
SUMATERA UTARA,LABUHAN BATU,1207,"4,485",Lainnya
SUMATERA UTARA,ASAHAN,1208,"13,471",Tangki/SPAL
SUMATERA UTARA,ASAHAN,1208,"14,566",Lubang Tanah
SUMATERA UTARA,ASAHAN,1208,"5,594",Lainnya
SUMATERA UTARA,SIMALUNGUN,1209,"13,038",Tangki/SPAL
SUMATERA UTARA,SIMALUNGUN,1209,"14,644",Lubang Tanah
SUMATERA UTARA,SIMALUNGUN,1209,"14,928",Lainnya
SUMATERA UTARA,DAIRI,1210,"5,600",Tangki/SPAL
SUMATERA UTARA,DAIRI,1210,"6,106",Lubang Tanah
SUMATERA UTARA,DAIRI,1210,"5,615",Lainnya
SUMATERA UTARA,KARO,1211,"11,158",Tangki/SPAL
SUMATERA UTARA,KARO,1211,"2,771",Lubang Tanah
SUMATERA UTARA,KARO,1211,"10,261",Lainnya
SUMATERA UTARA,DELI SERDANG,1212,"77,648",Tangki/SPAL
SUMATERA UTARA,DELI SERDANG,1212,"21,623",Lubang Tanah
SUMATERA UTARA,DELI SERDANG,1212,"10,900",Lainnya
SUMATERA UTARA,LANGKAT,1213,"36,885",Tangki/SPAL
SUMATERA UTARA,LANGKAT,1213,"41,124",Lubang Tanah
SUMATERA UTARA,LANGKAT,1213,"18,925",Lainnya
SUMATERA UTARA,NIAS SELATAN,1214,647,Tangki/SPAL
SUMATERA UTARA,NIAS SELATAN,1214,"12,018",Lubang Tanah
SUMATERA UTARA,NIAS SELATAN,1214,"31,413",Lainnya
SUMATERA UTARA,HUMBANG HASUNDUTAN,1215,"3,807",Tangki/SPAL
SUMATERA UTARA,HUMBANG HASUNDUTAN,1215,"1,909",Lubang Tanah
SUMATERA UTARA,HUMBANG HASUNDUTAN,1215,"7,452",Lainnya
SUMATERA UTARA,PAKPAK BHARAT,1216,538,Tangki/SPAL
SUMATERA UTARA,PAKPAK BHARAT,1216,787,Lubang Tanah
SUMATERA UTARA,PAKPAK BHARAT,1216,"1,011",Lainnya
SUMATERA UTARA,SAMOSIR,1217,"2,466",Tangki/SPAL
SUMATERA UTARA,SAMOSIR,1217,289,Lubang Tanah
SUMATERA UTARA,SAMOSIR,1217,"3,982",Lainnya
SUMATERA UTARA,SERDANG BEDAGAI,1218,"18,512",Tangki/SPAL
SUMATERA UTARA,SERDANG BEDAGAI,1218,"10,954",Lubang Tanah
SUMATERA UTARA,SERDANG BEDAGAI,1218,"6,595",Lainnya
SUMATERA UTARA,BATU BARA,1219,"20,212",Tangki/SPAL
SUMATERA UTARA,BATU BARA,1219,"12,731",Lubang Tanah
SUMATERA UTARA,BATU BARA,1219,"10,149",Lainnya
SUMATERA UTARA,PADANG LAWAS UTARA,1220,866,Tangki/SPAL
SUMATERA UTARA,PADANG LAWAS UTARA,1220,"1,584",Lubang Tanah
SUMATERA UTARA,PADANG LAWAS UTARA,1220,"8,767",Lainnya
SUMATERA UTARA,PADANG LAWAS,1221,"1,462",Tangki/SPAL
SUMATERA UTARA,PADANG LAWAS,1221,"1,063",Lubang Tanah
SUMATERA UTARA,PADANG LAWAS,1221,"14,280",Lainnya
SUMATERA UTARA,LABUHAN BATU SELATAN,1222,"2,001",Tangki/SPAL
SUMATERA UTARA,LABUHAN BATU SELATAN,1222,"5,059",Lubang Tanah
SUMATERA UTARA,LABUHAN BATU SELATAN,1222,"1,996",Lainnya
SUMATERA UTARA,LABUHAN BATU UTARA,1223,"3,915",Tangki/SPAL
SUMATERA UTARA,LABUHAN BATU UTARA,1223,"10,444",Lubang Tanah
SUMATERA UTARA,LABUHAN BATU UTARA,1223,"5,101",Lainnya
SUMATERA UTARA,NIAS UTARA,1224,"1,222",Tangki/SPAL
SUMATERA UTARA,NIAS UTARA,1224,"9,528",Lubang Tanah
SUMATERA UTARA,NIAS UTARA,1224,"12,296",Lainnya
SUMATERA UTARA,NIAS BARAT,1225,"1,200",Tangki/SPAL
SUMATERA UTARA,NIAS BARAT,1225,"4,249",Lubang Tanah
SUMATERA UTARA,NIAS BARAT,1225,"8,346",Lainnya
SUMATERA UTARA,KOTA SIBOLGA,1271,"1,119",Tangki/SPAL
SUMATERA UTARA,KOTA SIBOLGA,1271,189,Lubang Tanah
SUMATERA UTARA,KOTA SIBOLGA,1271,"4,100",Lainnya
SUMATERA UTARA,KOTA TANJUNG BALAI,1272,"9,554",Tangki/SPAL
SUMATERA UTARA,KOTA TANJUNG BALAI,1272,"1,279",Lubang Tanah
SUMATERA UTARA,KOTA TANJUNG BALAI,1272,"3,467",Lainnya
SUMATERA UTARA,KOTA PEMATANG SIANTAR,1273,"13,470",Tangki/SPAL
SUMATERA UTARA,KOTA PEMATANG SIANTAR,1273,"1,335",Lubang Tanah
SUMATERA UTARA,KOTA PEMATANG SIANTAR,1273,"2,957",Lainnya
SUMATERA UTARA,KOTA TEBING TINGGI,1274,"9,003",Tangki/SPAL
SUMATERA UTARA,KOTA TEBING TINGGI,1274,621,Lubang Tanah
SUMATERA UTARA,KOTA TEBING TINGGI,1274,"1,090",Lainnya
SUMATERA UTARA,KOTA MEDAN,1275,"91,850",Tangki/SPAL
SUMATERA UTARA,KOTA MEDAN,1275,"4,421",Lubang Tanah
SUMATERA UTARA,KOTA MEDAN,1275,"13,878",Lainnya
SUMATERA UTARA,KOTA BINJAI,1276,"13,525",Tangki/SPAL
SUMATERA UTARA,KOTA BINJAI,1276,"1,406",Lubang Tanah
SUMATERA UTARA,KOTA BINJAI,1276,928,Lainnya
SUMATERA UTARA,KOTA PADANGSIDIMPUAN,1277,"1,734",Tangki/SPAL
SUMATERA UTARA,KOTA PADANGSIDIMPUAN,1277,"1,057",Lubang Tanah
SUMATERA UTARA,KOTA PADANGSIDIMPUAN,1277,"7,670",Lainnya
SUMATERA UTARA,KOTA GUNUNGSITOLI,1278,620,Tangki/SPAL
SUMATERA UTARA,KOTA GUNUNGSITOLI,1278,"4,823",Lubang Tanah
SUMATERA UTARA,KOTA GUNUNGSITOLI,1278,"8,597",Lainnya
SUMATERA BARAT,KEPULAUAN MENTAWAI,1301,831,Tangki/SPAL
SUMATERA BARAT,KEPULAUAN MENTAWAI,1301,"2,076",Lubang Tanah
SUMATERA BARAT,KEPULAUAN MENTAWAI,1301,"5,140",Lainnya
SUMATERA BARAT,PESISIR SELATAN,1302,"7,214",Tangki/SPAL
SUMATERA BARAT,PESISIR SELATAN,1302,"7,467",Lubang Tanah
SUMATERA BARAT,PESISIR SELATAN,1302,"23,320",Lainnya
SUMATERA BARAT,SOLOK,1303,"3,163",Tangki/SPAL
SUMATERA BARAT,SOLOK,1303,"3,555",Lubang Tanah
SUMATERA BARAT,SOLOK,1303,"23,328",Lainnya
SUMATERA BARAT,SIJUNJUNG,1304,"1,294",Tangki/SPAL
SUMATERA BARAT,SIJUNJUNG,1304,"2,511",Lubang Tanah
SUMATERA BARAT,SIJUNJUNG,1304,"8,209",Lainnya
SUMATERA BARAT,TANAH DATAR,1305,"1,519",Tangki/SPAL
SUMATERA BARAT,TANAH DATAR,1305,"5,457",Lubang Tanah
SUMATERA BARAT,TANAH DATAR,1305,"13,005",Lainnya
SUMATERA BARAT,PADANG PARIAMAN,1306,1,Tangki/SPAL
SUMATERA BARAT,PADANG PARIAMAN,1306,"7,803",Lubang Tanah
SUMATERA BARAT,PADANG PARIAMAN,1306,"20,689",Lainnya
SUMATERA BARAT,AGAM,1307,"3,457",Tangki/SPAL
SUMATERA BARAT,AGAM,1307,"5,924",Lubang Tanah
SUMATERA BARAT,AGAM,1307,"12,067",Lainnya
SUMATERA BARAT,LIMA PULUH KOTA,1308,"3,840",Tangki/SPAL
SUMATERA BARAT,LIMA PULUH KOTA,1308,"4,071",Lubang Tanah
SUMATERA BARAT,LIMA PULUH KOTA,1308,"24,237",Lainnya
SUMATERA BARAT,PASAMAN,1309,"1,126",Tangki/SPAL
SUMATERA BARAT,PASAMAN,1309,676,Lubang Tanah
SUMATERA BARAT,PASAMAN,1309,"23,685",Lainnya
SUMATERA BARAT,SOLOK SELATAN,1310,952,Tangki/SPAL
SUMATERA BARAT,SOLOK SELATAN,1310,728,Lubang Tanah
SUMATERA BARAT,SOLOK SELATAN,1310,"7,653",Lainnya
SUMATERA BARAT,DHARMASRAYA,1311,"1,293",Tangki/SPAL
SUMATERA BARAT,DHARMASRAYA,1311,"3,129",Lubang Tanah
SUMATERA BARAT,DHARMASRAYA,1311,"2,623",Lainnya
SUMATERA BARAT,PASAMAN BARAT,1312,"4,078",Tangki/SPAL
SUMATERA BARAT,PASAMAN BARAT,1312,"9,091",Lubang Tanah
SUMATERA BARAT,PASAMAN BARAT,1312,"26,859",Lainnya
SUMATERA BARAT,KOTA PADANG,1371,"22,176",Tangki/SPAL
SUMATERA BARAT,KOTA PADANG,1371,"4,445",Lubang Tanah
SUMATERA BARAT,KOTA PADANG,1371,"16,484",Lainnya
SUMATERA BARAT,KOTA SOLOK,1372,"1,381",Tangki/SPAL
SUMATERA BARAT,KOTA SOLOK,1372,102,Lubang Tanah
SUMATERA BARAT,KOTA SOLOK,1372,971,Lainnya
SUMATERA BARAT,KOTA SAWAH LUNTO,1373,982,Tangki/SPAL
SUMATERA BARAT,KOTA SAWAH LUNTO,1373,120,Lubang Tanah
SUMATERA BARAT,KOTA SAWAH LUNTO,1373,482,Lainnya
SUMATERA BARAT,KOTA PADANG PANJANG,1374,"1,005",Tangki/SPAL
SUMATERA BARAT,KOTA PADANG PANJANG,1374,184,Lubang Tanah
SUMATERA BARAT,KOTA PADANG PANJANG,1374,904,Lainnya
SUMATERA BARAT,KOTA BUKITTINGGI,1375,"2,537",Tangki/SPAL
SUMATERA BARAT,KOTA BUKITTINGGI,1375,619,Lubang Tanah
SUMATERA BARAT,KOTA BUKITTINGGI,1375,725,Lainnya
SUMATERA BARAT,KOTA PAYAKUMBUH,1376,"4,077",Tangki/SPAL
SUMATERA BARAT,KOTA PAYAKUMBUH,1376,401,Lubang Tanah
SUMATERA BARAT,KOTA PAYAKUMBUH,1376,"1,954",Lainnya
SUMATERA BARAT,KOTA PARIAMAN,1377,"3,125",Tangki/SPAL
SUMATERA BARAT,KOTA PARIAMAN,1377,74,Lubang Tanah
SUMATERA BARAT,KOTA PARIAMAN,1377,"1,315",Lainnya
RIAU,KUANTAN SINGINGI,1401,"4,919",Tangki/SPAL
RIAU,KUANTAN SINGINGI,1401,"6,352",Lubang Tanah
RIAU,KUANTAN SINGINGI,1401,"8,399",Lainnya
RIAU,INDRAGIRI HULU,1402,"9,483",Tangki/SPAL
RIAU,INDRAGIRI HULU,1402,"13,573",Lubang Tanah
RIAU,INDRAGIRI HULU,1402,"10,807",Lainnya
RIAU,INDRAGIRI HILIR,1403,"2,760",Tangki/SPAL
RIAU,INDRAGIRI HILIR,1403,"9,725",Lubang Tanah
RIAU,INDRAGIRI HILIR,1403,"27,849",Lainnya
RIAU,PELALAWAN,1404,"6,249",Tangki/SPAL
RIAU,PELALAWAN,1404,"8,987",Lubang Tanah
RIAU,PELALAWAN,1404,"4,911",Lainnya
RIAU,S I A K,1405,"7,883",Tangki/SPAL
RIAU,S I A K,1405,"12,228",Lubang Tanah
RIAU,S I A K,1405,"1,939",Lainnya
RIAU,KAMPAR,1406,"22,034",Tangki/SPAL
RIAU,KAMPAR,1406,"23,458",Lubang Tanah
RIAU,KAMPAR,1406,"11,977",Lainnya
RIAU,ROKAN HULU,1407,"5,580",Tangki/SPAL
RIAU,ROKAN HULU,1407,"14,972",Lubang Tanah
RIAU,ROKAN HULU,1407,"8,964",Lainnya
RIAU,BENGKALIS,1408,"9,092",Tangki/SPAL
RIAU,BENGKALIS,1408,"16,418",Lubang Tanah
RIAU,BENGKALIS,1408,"3,533",Lainnya
RIAU,ROKAN HILIR,1409,"9,700",Tangki/SPAL
RIAU,ROKAN HILIR,1409,"32,234",Lubang Tanah
RIAU,ROKAN HILIR,1409,"8,559",Lainnya
RIAU,KEPULAUAN MERANTI,1410,"3,202",Tangki/SPAL
RIAU,KEPULAUAN MERANTI,1410,"16,276",Lubang Tanah
RIAU,KEPULAUAN MERANTI,1410,"4,141",Lainnya
RIAU,KOTA PEKANBARU,1471,"21,058",Tangki/SPAL
RIAU,KOTA PEKANBARU,1471,"3,807",Lubang Tanah
RIAU,KOTA PEKANBARU,1471,"2,123",Lainnya
RIAU,KOTA DUMAI,1473,"9,783",Tangki/SPAL
RIAU,KOTA DUMAI,1473,"4,521",Lubang Tanah
RIAU,KOTA DUMAI,1473,"1,578",Lainnya
JAMBI,KERINCI,1501,"7,013",Tangki/SPAL
JAMBI,KERINCI,1501,"4,489",Lubang Tanah
JAMBI,KERINCI,1501,"16,957",Lainnya
JAMBI,MERANGIN,1502,"1,877",Tangki/SPAL
JAMBI,MERANGIN,1502,"8,749",Lubang Tanah
JAMBI,MERANGIN,1502,"12,515",Lainnya
JAMBI,SAROLANGUN,1503,"4,245",Tangki/SPAL
JAMBI,SAROLANGUN,1503,"8,285",Lubang Tanah
JAMBI,SAROLANGUN,1503,"10,143",Lainnya
JAMBI,BATANG HARI,1504,"4,408",Tangki/SPAL
JAMBI,BATANG HARI,1504,"8,009",Lubang Tanah
JAMBI,BATANG HARI,1504,"8,618",Lainnya
JAMBI,MUARO JAMBI,1505,"4,814",Tangki/SPAL
JAMBI,MUARO JAMBI,1505,"6,237",Lubang Tanah
JAMBI,MUARO JAMBI,1505,"6,486",Lainnya
JAMBI,TANJUNG JABUNG TIMUR,1506,"2,284",Tangki/SPAL
JAMBI,TANJUNG JABUNG TIMUR,1506,"5,947",Lubang Tanah
JAMBI,TANJUNG JABUNG TIMUR,1506,"8,688",Lainnya
JAMBI,TANJUNG JABUNG BARAT,1507,"3,529",Tangki/SPAL
JAMBI,TANJUNG JABUNG BARAT,1507,"7,697",Lubang Tanah
JAMBI,TANJUNG JABUNG BARAT,1507,"13,610",Lainnya
JAMBI,TEBO,1508,"4,849",Tangki/SPAL
JAMBI,TEBO,1508,"7,888",Lubang Tanah
JAMBI,TEBO,1508,"7,994",Lainnya
JAMBI,BUNGO,1509,"4,271",Tangki/SPAL
JAMBI,BUNGO,1509,"3,738",Lubang Tanah
JAMBI,BUNGO,1509,"9,489",Lainnya
JAMBI,KOTA JAMBI,1571,"25,791",Tangki/SPAL
JAMBI,KOTA JAMBI,1571,"2,419",Lubang Tanah
JAMBI,KOTA JAMBI,1571,"3,498",Lainnya
JAMBI,KOTA SUNGAI PENUH,1572,"2,277",Tangki/SPAL
JAMBI,KOTA SUNGAI PENUH,1572,333,Lubang Tanah
JAMBI,KOTA SUNGAI PENUH,1572,"2,855",Lainnya
SUMATERA SELATAN,OGAN KOMERING ULU,1601,"7,070",Tangki/SPAL
SUMATERA SELATAN,OGAN KOMERING ULU,1601,"5,665",Lubang Tanah
SUMATERA SELATAN,OGAN KOMERING ULU,1601,"12,189",Lainnya
SUMATERA SELATAN,OGAN KOMERING ILIR,1602,"15,220",Tangki/SPAL
SUMATERA SELATAN,OGAN KOMERING ILIR,1602,"26,648",Lubang Tanah
SUMATERA SELATAN,OGAN KOMERING ILIR,1602,"30,456",Lainnya
SUMATERA SELATAN,MUARA ENIM,1603,"20,509",Tangki/SPAL
SUMATERA SELATAN,MUARA ENIM,1603,"10,657",Lubang Tanah
SUMATERA SELATAN,MUARA ENIM,1603,"24,536",Lainnya
SUMATERA SELATAN,LAHAT,1604,"9,735",Tangki/SPAL
SUMATERA SELATAN,LAHAT,1604,"4,655",Lubang Tanah
SUMATERA SELATAN,LAHAT,1604,"23,282",Lainnya
SUMATERA SELATAN,MUSI RAWAS,1605,"8,875",Tangki/SPAL
SUMATERA SELATAN,MUSI RAWAS,1605,"16,786",Lubang Tanah
SUMATERA SELATAN,MUSI RAWAS,1605,"17,261",Lainnya
SUMATERA SELATAN,MUSI BANYUASIN,1606,"12,745",Tangki/SPAL
SUMATERA SELATAN,MUSI BANYUASIN,1606,"25,441",Lubang Tanah
SUMATERA SELATAN,MUSI BANYUASIN,1606,"16,558",Lainnya
SUMATERA SELATAN,BANYU ASIN,1607,"18,692",Tangki/SPAL
